2018-03-14 22:10:49 INFO  TestBase:37 - Creating object of firefox
2018-03-15 23:34:18 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (81b1ea82-e862-3345-b771-b6239d70c824)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:34:19 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (81b1ea82-e862-3345-b771-b6239d70c824)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:34:19 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:34:19 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:19 INFO  TC001_VerifyLoginWithInvalidCredentials:48 - Closing browser ======
2018-03-15 23:34:19 INFO  TestBase:43 - Creating object of Firefox
2018-03-15 23:34:22 INFO  TestBase:60 - Navigating to http://automationpractice.com/index.php
2018-03-15 23:34:24 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:26 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (0de18e4d-09a8-0d48-ac48-6ed92ea3f73e)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:34:26 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (0de18e4d-09a8-0d48-ac48-6ed92ea3f73e)] -> xpath: //*[@id='email']]
2018-03-15 23:34:26 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (0de18e4d-09a8-0d48-ac48-6ed92ea3f73e)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:34:27 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (0de18e4d-09a8-0d48-ac48-6ed92ea3f73e)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:34:27 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:34:27 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:27 INFO  TC001_VerifyLoginWithInvalidCredentials:48 - Closing browser ======
2018-03-15 23:34:27 INFO  TestBase:43 - Creating object of Firefox
2018-03-15 23:34:30 INFO  TestBase:60 - Navigating to http://automationpractice.com/index.php
2018-03-15 23:34:32 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:33 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (a9f4fe82-76d5-d641-93e3-4f25fa9f2cfa)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:34:33 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (a9f4fe82-76d5-d641-93e3-4f25fa9f2cfa)] -> xpath: //*[@id='email']]
2018-03-15 23:34:33 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (a9f4fe82-76d5-d641-93e3-4f25fa9f2cfa)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:34:34 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (a9f4fe82-76d5-d641-93e3-4f25fa9f2cfa)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:34:34 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:34:34 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:35 INFO  TC001_VerifyLoginWithInvalidCredentials:48 - Closing browser ======
2018-03-15 23:34:35 INFO  TestBase:43 - Creating object of Firefox
2018-03-15 23:34:37 INFO  TestBase:60 - Navigating to http://automationpractice.com/index.php
2018-03-15 23:34:39 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:41 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (b7ae2195-49e2-1f4a-a818-cef2fe6c55a6)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:34:41 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (b7ae2195-49e2-1f4a-a818-cef2fe6c55a6)] -> xpath: //*[@id='email']]
2018-03-15 23:34:41 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (b7ae2195-49e2-1f4a-a818-cef2fe6c55a6)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:34:42 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (b7ae2195-49e2-1f4a-a818-cef2fe6c55a6)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:34:42 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:34:42 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:42 INFO  TC001_VerifyLoginWithInvalidCredentials:48 - Closing browser ======
2018-03-15 23:34:42 INFO  TestBase:43 - Creating object of Firefox
2018-03-15 23:34:45 INFO  TestBase:60 - Navigating to http://automationpractice.com/index.php
2018-03-15 23:34:47 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:48 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (0ac86860-cd2d-ac41-a332-132c7f86cab8)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:34:48 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (0ac86860-cd2d-ac41-a332-132c7f86cab8)] -> xpath: //*[@id='email']]
2018-03-15 23:34:48 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (0ac86860-cd2d-ac41-a332-132c7f86cab8)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:34:49 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (0ac86860-cd2d-ac41-a332-132c7f86cab8)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:34:49 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:34:49 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:50 INFO  TC001_VerifyLoginWithInvalidCredentials:48 - Closing browser ======
2018-03-15 23:34:50 INFO  TestBase:43 - Creating object of Firefox
2018-03-15 23:34:52 INFO  TestBase:60 - Navigating to http://automationpractice.com/index.php
2018-03-15 23:34:54 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:55 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (b6b44305-288b-2842-bfe7-ce5a24b5d69f)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:34:56 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (b6b44305-288b-2842-bfe7-ce5a24b5d69f)] -> xpath: //*[@id='email']]
2018-03-15 23:34:56 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (b6b44305-288b-2842-bfe7-ce5a24b5d69f)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:34:56 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (b6b44305-288b-2842-bfe7-ce5a24b5d69f)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:34:56 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:34:56 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:34:57 INFO  TC001_VerifyLoginWithInvalidCredentials:48 - Closing browser ======
2018-03-15 23:34:57 INFO  TestBase:43 - Creating object of Firefox
2018-03-15 23:35:00 INFO  TestBase:60 - Navigating to http://automationpractice.com/index.php
2018-03-15 23:35:01 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:35:03 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (32899db4-14f6-0940-8069-616da9847e9a)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:35:03 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (32899db4-14f6-0940-8069-616da9847e9a)] -> xpath: //*[@id='email']]
2018-03-15 23:35:03 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (32899db4-14f6-0940-8069-616da9847e9a)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:35:04 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (32899db4-14f6-0940-8069-616da9847e9a)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:35:04 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:35:04 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:35:05 INFO  TC001_VerifyLoginWithInvalidCredentials:48 - Closing browser ======
2018-03-15 23:35:05 INFO  TestBase:43 - Creating object of Firefox
2018-03-15 23:35:07 INFO  TestBase:60 - Navigating to http://automationpractice.com/index.php
2018-03-15 23:35:09 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:35:15 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (d51f23b1-3edb-4546-9beb-f21e0445e181)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:35:23 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (d51f23b1-3edb-4546-9beb-f21e0445e181)] -> xpath: //*[@id='email']]
2018-03-15 23:35:23 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (d51f23b1-3edb-4546-9beb-f21e0445e181)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:35:24 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (d51f23b1-3edb-4546-9beb-f21e0445e181)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:35:24 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:35:24 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:35:25 INFO  TC001_VerifyLoginWithInvalidCredentials:48 - Closing browser ======
2018-03-15 23:35:25 INFO  TestBase:43 - Creating object of Firefox
2018-03-15 23:35:28 INFO  TestBase:60 - Navigating to http://automationpractice.com/index.php
2018-03-15 23:35:29 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:35:31 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (72b4bf32-2976-244e-861e-076120b4a6d9)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:35:31 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (72b4bf32-2976-244e-861e-076120b4a6d9)] -> xpath: //*[@id='email']]
2018-03-15 23:35:31 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (72b4bf32-2976-244e-861e-076120b4a6d9)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:35:32 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (72b4bf32-2976-244e-861e-076120b4a6d9)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:35:32 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:35:32 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:35:32 INFO  TC001_VerifyLoginWithInvalidCredentials:48 - Closing browser ======
2018-03-15 23:35:32 INFO  TestBase:43 - Creating object of Firefox
2018-03-15 23:35:35 INFO  TestBase:60 - Navigating to http://automationpractice.com/index.php
2018-03-15 23:35:37 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:35:38 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (13c49132-a1d4-9d4b-817b-5872fecc2b8c)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:35:38 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (13c49132-a1d4-9d4b-817b-5872fecc2b8c)] -> xpath: //*[@id='email']]
2018-03-15 23:35:38 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (13c49132-a1d4-9d4b-817b-5872fecc2b8c)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:35:39 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (13c49132-a1d4-9d4b-817b-5872fecc2b8c)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:35:39 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:35:39 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:35:40 INFO  TC001_VerifyLoginWithInvalidCredentials:48 - Closing browser ======
2018-03-15 23:36:47 INFO  ExcelReader:57 - LAST CELL # : 3 , LAST ROW # : 11
2018-03-15 23:36:47 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:36:48 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:36:49 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: //*[@id='email']]
2018-03-15 23:36:49 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:36:49 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:36:49 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:36:49 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:36:49 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:36:50 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:36:51 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: //*[@id='email']]
2018-03-15 23:36:51 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:36:51 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:36:52 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:36:52 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:36:52 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:36:53 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:36:53 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: //*[@id='email']]
2018-03-15 23:36:53 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:36:54 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:36:54 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:36:54 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:36:54 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:36:55 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:36:55 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: //*[@id='email']]
2018-03-15 23:36:55 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:36:56 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:36:56 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:36:56 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:36:56 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:36:57 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:36:57 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: //*[@id='email']]
2018-03-15 23:36:57 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:36:58 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:36:58 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:36:58 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:36:58 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:36:59 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:36:59 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: //*[@id='email']]
2018-03-15 23:36:59 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:37:00 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:37:00 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:37:00 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:37:00 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:37:01 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:37:02 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: //*[@id='email']]
2018-03-15 23:37:02 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:37:02 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:37:03 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:37:03 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:37:03 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:37:04 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:37:04 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: //*[@id='email']]
2018-03-15 23:37:04 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:37:05 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:37:05 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:37:05 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:37:05 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:37:06 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:37:06 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: //*[@id='email']]
2018-03-15 23:37:06 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:37:07 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:37:07 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:37:07 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:37:07 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:37:08 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:37:08 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: //*[@id='email']]
2018-03-15 23:37:08 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:37:09 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:37:09 INFO  HomePage:66 - Error message is:-Authentication failed.
2018-03-15 23:37:09 INFO  TC001_VerifyLoginWithInvalidCredentials:40 - =========== Finished TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:37:09 INFO  TC001_VerifyLoginWithInvalidCredentials:36 - =========== Starting TC001_VerifyLoginWithInvalidCredentials ========
2018-03-15 23:37:10 INFO  HomePage:56 - Clicked on sign in and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='header']/div[2]/div/div/nav/div[1]/a]
2018-03-15 23:37:10 INFO  HomePage:58 - Entered the email address:-automation@gmail.com and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: //*[@id='email']]
2018-03-15 23:37:11 INFO  HomePage:60 - Entered a password:-password and object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='passwd']]
2018-03-15 23:37:12 INFO  HomePage:62 - Clicked on submit button and the object is:-[[FirefoxDriver: firefox on MAC (2b6b629d-6198-4749-adac-9f6487b818ca)] -> xpath: .//*[@id='SubmitLogin']]
2018-03-15 23:37:12 INFO  HomePage:66 - Error message is:-Authentication failed.
